,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,14796,"Hatton, Tyrrell",0.83,0.07,0.00,0.96,19.32,0.03,55.00,0.75,0.11,0.00,0.98,25.36,0.08,100.00,0.83,0.09,0.00,1.00,11.35,0.04,22.00,,,,,,,,0.49,0.04,0.00,0.95,44.73,0.02,56.00,0.43,0.00,0.00,0.94,37.98,-0.04,17
,18841,"Hovland, Viktor",0.84,0.10,0.00,0.95,18.87,0.06,243.00,0.72,0.08,0.00,0.97,25.83,0.08,351.00,0.88,0.12,0.00,0.97,16.03,0.03,85.00,0.39,0.06,0.00,0.98,64.53,0.03,122.00,0.52,0.07,0.00,0.97,38.24,0.06,200.00,0.63,0.05,0.00,0.94,36.13,0.02,94
,19428,"Zalatoris, Will",0.85,0.07,0.00,0.96,20.56,0.03,148.00,0.76,0.09,0.00,0.96,27.94,0.08,195.00,0.87,0.06,0.00,0.94,16.96,-0.03,52.00,0.38,0.07,0.00,0.97,58.27,0.04,73.00,0.43,0.07,0.00,0.94,47.64,0.01,105.00,0.64,0.06,0.00,0.95,36.21,0.00,73
,13900,"Lowry, Shane",0.82,0.06,0.00,0.94,19.64,0.03,280.00,0.73,0.08,0.00,0.97,26.96,0.07,376.00,0.85,0.15,0.00,0.96,15.13,0.04,93.00,0.40,0.08,0.00,0.97,54.41,0.05,130.00,0.53,0.07,0.00,0.97,43.61,0.05,205.00,0.61,0.06,0.00,0.97,35.33,0.03,88
,18417,"Scheffler, Scottie",0.87,0.09,0.00,0.97,18.33,0.07,326.00,0.76,0.06,0.00,0.97,26.57,0.07,445.00,0.85,0.12,0.00,0.96,14.34,0.10,101.00,0.40,0.07,0.00,1.00,54.28,0.10,120.00,0.50,0.08,0.00,0.97,39.18,0.07,257.00,0.59,0.06,0.00,0.94,37.37,0.04,135
,22736,"Rosenmueller, Thomas",0.80,0.07,0.00,0.94,22.57,-0.02,207.00,0.73,0.08,0.00,0.98,27.87,0.07,298.00,0.88,0.09,0.00,0.94,18.91,-0.01,92.00,0.37,0.05,0.00,0.95,59.64,0.01,84.00,0.47,0.05,0.00,0.96,44.20,0.01,154.00,0.53,0.03,0.00,0.94,40.66,-0.05,108
,11082,"Burgoon, Bronson",,,,,,,,0.64,0.10,1.00,0.96,26.81,0.07,49.00,0.78,0.00,0.00,0.90,20.04,-0.11,19.00,0.29,0.00,0.00,0.93,65.87,-0.07,28.00,0.47,0.10,1.00,0.97,41.63,-0.01,29.00,0.51,0.07,0.00,0.93,32.77,0.01,29
,23841,"Neergaard-Petersen, Rasmus",,,,,,,,0.75,0.04,0.00,0.99,28.53,0.06,76.00,0.81,0.07,0.00,0.87,18.13,-0.04,15.00,,,,,,,,0.60,0.03,1.00,1.00,39.32,0.06,38.00,0.58,0.11,0.00,0.94,37.76,0.05,18
,32319,"Koivun, Jackson",0.83,0.08,0.00,0.89,21.49,0.00,123.00,0.71,0.07,0.00,0.97,26.92,0.06,121.00,0.70,0.04,0.00,0.88,18.66,-0.14,24.00,0.36,0.00,0.00,0.97,75.96,-0.04,31.00,0.45,0.03,0.00,1.00,44.38,0.00,79.00,0.45,0.10,0.00,0.98,43.68,-0.03,41
,23504,"Hoey, Rico",0.80,0.07,0.00,0.94,23.13,0.00,302.00,0.72,0.08,0.00,0.96,28.32,0.06,415.00,0.83,0.05,0.00,0.94,18.82,-0.01,99.00,0.39,0.08,0.00,0.96,54.30,0.04,104.00,0.50,0.05,0.00,0.98,41.65,0.04,206.00,0.59,0.09,0.00,0.95,38.45,0.02,137
,24481,"Redman, Doc",0.84,0.09,1.00,0.94,22.96,0.02,47.00,0.76,0.06,1.00,0.95,30.23,0.06,63.00,0.89,0.23,1.00,1.00,12.52,0.21,13.00,,,,,,,,,,,,,,,0.63,0.05,0.00,0.95,42.27,-0.03,19
,17511,"Straka, Sepp",0.87,0.08,0.00,0.96,17.62,0.08,302.00,0.73,0.07,0.00,0.96,27.82,0.06,446.00,0.85,0.13,0.00,0.98,15.85,0.04,85.00,0.34,0.06,0.00,0.97,53.69,-0.01,131.00,0.56,0.04,0.00,0.97,41.87,0.05,241.00,0.44,0.07,0.00,0.95,41.53,-0.04,86
,22085,"Morikawa, Collin",0.83,0.09,0.00,0.95,18.43,0.05,319.00,0.73,0.08,0.00,0.97,27.85,0.06,379.00,0.89,0.07,0.00,0.95,15.65,0.04,99.00,0.32,0.04,0.00,0.98,57.46,0.02,93.00,0.48,0.06,0.00,0.96,42.91,0.04,240.00,0.65,0.03,0.00,0.96,33.20,0.05,78
,24304,"Vilips, Karl",0.78,0.05,0.00,0.93,23.79,-0.04,186.00,0.72,0.09,0.00,0.95,29.71,0.06,279.00,0.85,0.06,0.00,0.96,15.83,0.04,71.00,0.33,0.04,0.00,0.98,63.16,-0.01,104.00,0.45,0.05,0.00,0.96,47.93,-0.04,133.00,0.52,0.06,0.00,0.93,40.11,-0.02,128
,11276,"Horschel, Billy",0.81,0.06,0.00,0.97,21.69,0.00,151.00,0.69,0.08,0.00,0.96,29.25,0.06,246.00,0.84,0.12,0.00,0.97,15.11,0.04,61.00,0.27,0.03,0.00,0.98,59.76,-0.07,89.00,0.40,0.02,0.00,0.97,49.95,-0.02,106.00,0.68,0.09,0.00,0.91,35.58,0.06,66
,15466,"Cantlay, Patrick",0.88,0.06,0.00,0.94,19.18,0.05,287.00,0.75,0.09,0.00,0.98,28.43,0.06,336.00,0.90,0.13,0.00,0.94,16.31,0.01,103.00,0.40,0.05,0.00,0.99,62.52,0.07,129.00,0.40,0.03,0.00,0.94,43.73,-0.02,205.00,0.65,0.05,0.00,0.98,36.64,0.02,141
,14838,"Reed, Patrick",,,,,,,,0.68,0.10,0.00,0.96,22.37,0.06,71.00,0.84,0.19,0.00,0.94,14.65,0.04,16.00,0.26,0.05,1.00,0.96,63.03,-0.01,22.00,0.51,0.02,0.00,0.98,54.28,0.03,43.00,0.53,0.00,0.00,1.00,47.90,-0.09,16
,13562,"Matsuyama, Hideki",0.81,0.09,0.00,0.94,20.04,0.04,327.00,0.72,0.07,0.00,0.97,27.03,0.05,444.00,0.84,0.11,0.00,0.93,14.70,0.06,106.00,0.30,0.03,0.00,0.97,53.50,0.02,163.00,0.48,0.10,0.00,0.97,39.61,0.06,248.00,0.52,0.06,0.00,0.95,39.50,-0.04,142
,17576,"Conners, Corey",0.85,0.07,0.00,0.95,19.31,0.04,350.00,0.75,0.06,0.00,0.98,26.82,0.05,468.00,0.82,0.07,0.00,0.92,18.14,-0.02,105.00,0.33,0.05,0.00,0.99,63.33,0.01,108.00,0.51,0.06,0.00,0.97,45.26,0.03,280.00,0.57,0.03,0.00,0.96,39.36,-0.02,106
,31188,"Valdes, Brendan",0.74,0.06,0.00,0.96,23.84,-0.02,55.00,0.65,0.09,1.00,0.95,30.16,0.05,56.00,0.66,0.00,1.00,0.93,20.89,-0.09,14.00,0.15,0.00,1.00,0.90,77.75,-0.17,19.00,,,,,,,,0.47,0.00,0.00,0.82,43.70,-0.09,17
,12294,"Fleetwood, Tommy",0.85,0.07,0.00,0.96,19.25,0.04,292.00,0.70,0.08,0.00,0.96,28.73,0.05,421.00,0.91,0.09,0.00,1.00,14.90,0.07,86.00,0.38,0.06,0.00,0.98,69.04,0.00,124.00,0.47,0.05,0.00,0.97,43.40,0.02,230.00,0.60,0.06,0.00,0.94,38.66,-0.02,87
,23542,"Champ, Cameron",0.78,0.07,0.00,0.95,24.12,-0.03,153.00,0.73,0.06,0.00,0.95,28.20,0.05,172.00,0.81,0.02,0.00,0.93,22.80,-0.11,43.00,0.16,0.02,0.00,0.95,68.29,-0.08,41.00,0.47,0.03,0.00,0.94,44.27,-0.02,97.00,0.55,0.02,0.00,0.98,46.07,-0.06,61
,5768,"Hoffman, Charley",0.75,0.07,0.00,0.91,24.14,-0.02,140.00,0.65,0.07,0.00,0.96,28.52,0.05,179.00,0.86,0.05,0.00,0.95,17.93,-0.02,39.00,0.42,0.08,0.00,0.99,50.72,0.06,66.00,0.45,0.03,0.00,0.91,42.05,-0.02,93.00,0.59,0.06,0.00,0.96,36.24,-0.01,70
,14609,"Kim, Si Woo",0.78,0.10,0.00,0.93,22.20,0.02,316.00,0.69,0.09,0.00,0.96,27.83,0.05,498.00,0.83,0.06,0.00,0.92,16.83,-0.02,142.00,0.38,0.04,0.00,0.96,64.47,-0.01,134.00,0.47,0.08,0.00,0.96,41.06,0.05,279.00,0.49,0.07,0.00,0.92,37.91,-0.05,130
,17536,"Spaun, J.J.",0.81,0.09,0.00,0.94,20.00,0.05,362.00,0.73,0.07,0.00,0.95,28.65,0.05,481.00,0.90,0.10,0.00,0.94,15.61,0.05,94.00,0.42,0.10,0.00,0.97,64.67,0.07,148.00,0.51,0.05,0.00,0.96,42.62,0.05,251.00,0.61,0.03,0.00,0.96,34.27,0.03,139
,19895,"Schauffele, Xander",0.82,0.07,0.00,0.96,20.81,0.01,201.00,0.74,0.08,0.00,0.96,27.09,0.05,328.00,0.89,0.14,0.00,0.92,16.47,0.05,65.00,0.36,0.06,0.00,0.94,63.95,-0.01,107.00,0.54,0.06,0.00,0.96,39.16,0.05,167.00,0.61,0.06,0.00,0.95,35.87,0.04,114
,24200,"Smylie, Elvis",,,,,,,,0.80,0.06,1.00,0.94,30.94,0.05,54.00,,,,,,,,,,,,,,,0.50,0.05,1.00,0.95,40.75,0.06,38.00,0.78,0.13,0.00,0.93,37.82,0.12,15
,13872,"Bradley, Keegan",0.83,0.07,0.00,0.97,19.60,0.03,307.00,0.68,0.07,0.00,0.97,27.86,0.04,469.00,0.82,0.10,0.00,0.94,17.02,0.00,105.00,0.31,0.02,0.00,0.95,67.97,-0.03,130.00,0.48,0.05,0.00,0.96,44.66,0.02,241.00,0.60,0.07,0.00,0.92,35.56,0.01,137
,17606,"Berger, Daniel",0.77,0.06,0.00,0.94,20.91,0.01,268.00,0.72,0.08,0.00,0.96,28.54,0.04,460.00,0.92,0.14,0.00,0.97,14.38,0.07,85.00,0.39,0.08,0.00,0.97,60.76,0.01,117.00,0.50,0.06,0.00,0.97,43.02,0.03,228.00,0.56,0.06,0.00,0.98,37.05,-0.01,88
,12422,"Johnson, Dustin",,,,,,,,0.68,0.04,1.00,0.95,28.94,0.04,57.00,0.95,0.07,0.00,1.00,14.53,0.01,15.00,0.28,0.00,1.00,1.00,72.66,-0.04,24.00,0.58,0.10,1.00,1.00,44.26,0.09,29.00,0.65,0.00,1.00,0.91,51.79,0.02,11
,16395,"Kohles, Ben",0.84,0.06,0.00,0.96,21.06,0.02,267.00,0.74,0.05,0.00,0.96,29.70,0.04,372.00,0.91,0.08,0.00,0.97,16.45,0.02,96.00,0.31,0.08,0.00,0.98,58.14,0.05,89.00,0.50,0.05,0.00,0.99,41.15,0.06,192.00,0.49,0.08,0.00,0.95,43.05,-0.01,76
,7399,"Glover, Lucas",0.84,0.09,0.00,0.96,18.97,0.06,289.00,0.69,0.08,0.00,0.95,28.60,0.04,461.00,0.91,0.09,0.00,0.97,15.18,0.04,98.00,0.32,0.06,0.00,0.95,70.37,0.01,115.00,0.41,0.07,0.00,0.94,44.51,-0.02,207.00,0.59,0.08,0.00,0.99,35.29,0.08,83
,11657,"Norlander, Henrik",0.83,0.09,0.00,0.96,21.04,0.02,249.00,0.70,0.07,0.00,0.97,29.83,0.04,405.00,0.91,0.12,0.00,0.95,17.75,0.02,61.00,0.40,0.07,0.00,0.99,48.35,0.07,130.00,0.44,0.08,0.00,0.97,45.73,0.00,179.00,0.50,0.06,0.00,0.90,39.76,-0.04,96
,12577,"Woodland, Gary",0.77,0.06,0.00,0.92,23.40,-0.01,264.00,0.69,0.07,0.00,0.96,29.57,0.04,389.00,0.88,0.09,0.00,0.94,17.40,0.00,103.00,0.36,0.08,0.00,0.95,55.79,0.04,129.00,0.54,0.06,0.00,0.95,42.58,0.05,182.00,0.54,0.06,0.00,0.94,36.72,0.00,139
,18517,"Soderberg, Sebastian",,,,,,,,0.69,0.09,1.00,0.96,29.19,0.04,54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18761,"Mullinax, Trey",0.74,0.07,0.00,0.92,23.98,-0.04,206.00,0.75,0.08,0.00,0.96,29.67,0.04,275.00,0.93,0.13,0.00,0.99,13.86,0.09,75.00,0.34,0.05,0.00,0.98,59.29,0.01,97.00,0.39,0.04,0.00,0.91,49.97,-0.07,141.00,0.56,0.05,0.00,0.89,39.61,-0.01,134
,22833,"Echavarria, Nico",0.77,0.06,0.00,0.91,22.50,-0.02,259.00,0.72,0.07,0.00,0.96,28.67,0.04,425.00,0.79,0.06,0.00,0.90,17.89,-0.08,99.00,0.38,0.06,0.00,0.95,57.35,0.03,122.00,0.43,0.04,0.00,0.94,45.53,-0.03,221.00,0.64,0.13,0.00,0.93,33.01,0.06,120
,23950,"Aberg, Ludvig",0.81,0.06,0.00,0.93,20.42,0.01,292.00,0.70,0.07,0.00,0.95,28.25,0.04,338.00,0.83,0.12,0.00,0.94,16.94,-0.01,92.00,0.29,0.06,0.00,0.93,70.91,-0.03,122.00,0.48,0.08,0.00,0.95,39.24,0.03,195.00,0.53,0.06,0.00,0.95,38.47,-0.03,114
,17780,"Pendrith, Taylor",0.82,0.05,0.00,0.95,22.56,0.00,351.00,0.73,0.06,0.00,0.95,29.98,0.04,392.00,0.85,0.11,0.00,0.95,18.39,-0.02,101.00,0.35,0.08,0.00,0.96,63.79,0.02,140.00,0.48,0.05,0.00,0.97,47.06,0.01,221.00,0.58,0.06,0.00,0.95,38.62,0.02,157
,22760,"Hisatsune, Ryo",0.84,0.05,0.00,0.94,22.51,-0.02,275.00,0.72,0.07,0.00,0.97,29.92,0.04,398.00,0.78,0.07,0.00,0.89,19.86,-0.08,91.00,0.35,0.05,0.00,0.95,58.39,0.00,150.00,0.44,0.07,0.00,0.97,45.67,-0.02,198.00,0.64,0.07,0.00,0.92,35.91,0.03,138
,26096,"Bhatia, Akshay",0.83,0.09,0.00,0.95,20.13,0.04,316.00,0.70,0.06,0.00,0.95,28.39,0.04,475.00,0.83,0.07,0.00,0.95,16.68,-0.01,138.00,0.36,0.08,0.00,0.95,63.46,0.01,145.00,0.51,0.09,0.00,0.96,41.24,0.06,260.00,0.57,0.06,0.00,0.95,38.14,0.00,173
,32152,"Brown, Blades",,,,,,,,0.74,0.06,0.00,0.95,31.52,0.04,87.00,0.88,0.22,0.00,0.94,18.41,0.04,18.00,0.35,0.00,0.00,0.96,73.54,-0.01,27.00,0.42,0.06,1.00,1.00,47.95,-0.03,36.00,0.67,0.08,0.00,0.92,41.69,-0.05,24
,18628,"Campbell, Brian",0.80,0.07,0.00,0.93,22.62,0.00,198.00,0.68,0.05,0.00,0.95,29.68,0.04,356.00,0.88,0.10,0.00,0.93,19.73,-0.01,95.00,0.40,0.07,0.00,0.95,57.70,0.02,105.00,0.42,0.06,0.00,0.98,47.23,0.00,208.00,0.57,0.04,0.00,0.99,36.15,-0.01,79
,32330,"Clanton, Luke",0.81,0.06,0.00,0.96,22.14,0.00,193.00,0.69,0.07,0.00,0.95,30.14,0.04,264.00,0.83,0.05,0.00,0.92,20.41,-0.05,60.00,0.41,0.05,0.00,0.97,55.41,0.06,96.00,0.45,0.04,0.00,0.94,46.06,-0.02,138.00,0.47,0.09,0.00,0.96,38.25,0.00,94
,24342,"Higgo, Garrick",0.78,0.05,0.00,0.93,24.13,-0.04,110.00,0.67,0.09,0.00,0.95,31.29,0.03,130.00,0.89,0.04,0.00,0.96,17.58,-0.03,47.00,0.36,0.06,0.00,0.92,66.37,-0.01,52.00,0.47,0.03,0.00,0.94,43.34,-0.02,77.00,0.48,0.05,0.00,0.93,40.19,-0.04,83
,27364,"Thompson, Davis",0.83,0.07,0.00,0.95,20.53,0.04,336.00,0.71,0.08,0.00,0.96,28.22,0.03,453.00,0.86,0.08,0.00,0.95,16.40,0.04,141.00,0.31,0.03,0.00,0.95,64.89,-0.06,137.00,0.43,0.04,0.00,0.95,47.23,-0.03,239.00,0.51,0.04,0.00,0.90,39.90,-0.08,155
,6093,"Rose, Justin",0.82,0.09,0.00,0.93,18.99,0.03,208.00,0.70,0.07,0.00,0.97,28.47,0.03,347.00,0.89,0.07,0.00,0.97,15.41,0.07,69.00,0.45,0.04,0.00,0.95,53.06,0.04,110.00,0.45,0.07,0.00,0.97,50.59,0.02,182.00,0.58,0.08,0.00,0.96,39.24,-0.01,83
,16283,"Rodgers, Patrick",0.75,0.07,0.00,0.92,22.80,-0.02,298.00,0.68,0.07,0.00,0.96,29.65,0.03,443.00,0.80,0.08,0.00,0.90,18.66,-0.05,103.00,0.36,0.08,0.00,0.96,57.60,0.02,155.00,0.40,0.05,0.00,0.94,46.84,-0.03,223.00,0.57,0.06,0.00,0.92,37.75,-0.01,179
,22535,"Norrman, Vincent",0.88,0.04,0.00,0.96,22.37,0.04,77.00,0.71,0.04,0.00,0.96,32.08,0.03,116.00,0.93,0.12,0.00,1.00,16.16,0.10,26.00,0.38,0.03,0.00,1.00,55.21,0.04,37.00,0.50,0.02,0.00,0.98,44.63,-0.02,48.00,0.68,0.00,0.00,0.90,44.24,-0.03,31
,23602,"Hojgaard, Nicolai",0.76,0.07,0.00,0.93,21.78,-0.03,148.00,0.73,0.08,0.00,0.97,30.38,0.03,264.00,0.88,0.10,0.00,0.98,15.28,0.07,50.00,0.35,0.09,0.00,0.94,56.33,0.01,106.00,0.55,0.04,0.00,0.98,39.78,0.06,130.00,0.64,0.04,0.00,0.90,37.43,0.02,81
,10873,"Skinns, David",0.83,0.08,0.00,0.94,22.21,0.00,225.00,0.69,0.06,0.00,0.95,30.39,0.03,302.00,0.85,0.06,0.00,0.93,14.96,0.01,73.00,0.34,0.06,0.00,0.94,59.51,0.00,127.00,0.46,0.04,0.00,0.96,49.38,-0.03,160.00,0.65,0.07,0.00,0.97,32.39,0.07,120
,14704,"Putnam, Andrew",0.80,0.07,0.00,0.93,21.68,0.00,223.00,0.74,0.05,0.00,0.96,31.36,0.03,376.00,0.88,0.05,0.00,0.95,19.52,-0.04,83.00,0.39,0.05,0.00,0.95,57.81,0.03,107.00,0.46,0.04,0.00,0.98,45.72,0.02,186.00,0.57,0.02,0.00,0.94,37.00,-0.02,66
,18554,"Rai, Aaron",0.87,0.07,0.00,0.95,20.00,0.04,282.00,0.74,0.05,0.00,0.96,29.26,0.03,461.00,0.86,0.14,0.00,0.95,15.28,0.03,78.00,0.36,0.09,0.00,0.97,55.16,0.06,85.00,0.52,0.05,0.00,0.97,44.09,0.04,250.00,0.60,0.03,0.00,0.93,41.96,-0.04,69
,20722,"Schmid, Matti",0.73,0.05,0.00,0.91,24.81,-0.04,224.00,0.73,0.06,0.00,0.94,29.91,0.03,361.00,0.82,0.04,0.00,0.92,18.59,-0.06,76.00,0.37,0.07,0.00,0.98,54.98,0.02,118.00,0.56,0.07,0.00,0.96,42.44,0.04,158.00,0.57,0.05,0.00,0.96,38.30,0.00,140
,21756,"Cole, Eric",0.80,0.07,0.00,0.94,20.03,0.04,320.00,0.66,0.07,0.00,0.95,29.54,0.03,490.00,0.82,0.11,0.00,0.93,15.83,0.06,112.00,0.30,0.04,0.00,0.97,65.08,-0.03,175.00,0.45,0.05,0.00,0.94,46.43,-0.02,238.00,0.53,0.08,0.00,0.94,35.04,0.02,214
,13126,"Taylor, Nick",0.85,0.06,0.00,0.95,21.66,0.02,312.00,0.71,0.06,0.00,0.96,29.51,0.03,426.00,0.83,0.14,0.00,0.90,17.66,0.03,78.00,0.33,0.08,0.00,0.98,62.89,0.02,133.00,0.52,0.06,0.00,0.95,45.36,0.04,267.00,0.54,0.04,0.00,0.94,33.77,-0.02,99
,14502,"Cauley, Bud",0.82,0.09,0.00,0.96,20.07,0.03,264.00,0.72,0.06,0.00,0.94,30.70,0.03,380.00,0.90,0.15,0.00,0.95,15.75,0.08,79.00,0.37,0.05,0.00,0.96,61.74,0.01,129.00,0.43,0.05,0.00,0.96,45.99,-0.02,180.00,0.54,0.08,0.00,0.89,35.28,-0.01,103
,7955,"Watney, Nick",,,,,,,,0.70,0.06,1.00,0.96,29.93,0.03,49.00,0.87,0.00,0.00,0.94,14.42,0.02,17.00,0.33,0.03,0.00,0.97,61.79,-0.04,33.00,0.40,0.04,1.00,1.00,50.35,-0.02,28.00,0.52,0.04,0.00,0.93,40.04,-0.04,27
,11676,"Finau, Tony",0.83,0.07,0.00,0.95,20.61,0.02,272.00,0.69,0.07,0.00,0.95,29.94,0.03,357.00,0.80,0.09,0.00,0.88,19.17,-0.04,67.00,0.39,0.09,0.00,0.94,52.18,0.03,142.00,0.46,0.08,0.00,0.93,43.81,0.00,203.00,0.56,0.02,0.00,0.94,39.73,-0.05,103
,14577,"English, Harris",0.76,0.07,0.00,0.91,22.89,-0.02,338.00,0.73,0.05,0.00,0.95,29.69,0.03,521.00,0.86,0.07,0.00,0.98,15.03,0.04,86.00,0.39,0.04,0.00,0.98,60.19,0.02,144.00,0.47,0.04,0.00,0.96,46.28,-0.01,251.00,0.58,0.04,0.00,0.96,37.82,-0.01,112
,13997,"Svensson, Adam",0.83,0.06,0.00,0.94,21.16,0.01,214.00,0.70,0.05,0.00,0.96,30.04,0.02,358.00,0.81,0.04,0.00,0.90,19.19,-0.05,82.00,0.34,0.05,0.00,0.98,62.14,-0.03,125.00,0.50,0.06,0.00,0.96,44.43,0.02,169.00,0.54,0.05,0.00,0.91,40.15,-0.03,103
,19870,"McCarthy, Denny",0.85,0.05,0.00,0.97,20.99,-0.01,325.00,0.72,0.05,0.00,0.95,30.88,0.02,503.00,0.89,0.08,0.00,0.96,17.29,0.00,107.00,0.35,0.06,0.00,0.94,61.72,0.01,177.00,0.48,0.06,0.00,0.97,46.15,0.03,251.00,0.58,0.08,0.00,0.95,32.64,0.04,103
,18634,"McNealy, Maverick",0.83,0.07,0.00,0.94,20.47,0.03,356.00,0.70,0.07,0.00,0.96,30.35,0.02,486.00,0.85,0.07,0.00,0.92,17.01,-0.01,110.00,0.38,0.06,0.00,0.98,60.53,0.03,182.00,0.49,0.05,0.00,0.97,47.05,0.01,262.00,0.61,0.05,0.00,0.96,38.88,0.03,154
,7961,"Reavie, Chez",0.79,0.07,0.00,0.90,22.84,-0.01,73.00,0.67,0.08,0.00,0.95,30.29,0.02,104.00,0.89,0.13,0.00,0.97,15.15,0.02,30.00,0.20,0.03,0.00,0.90,74.37,-0.14,30.00,0.41,0.04,0.00,0.96,48.97,-0.08,50.00,0.44,0.16,0.00,0.92,33.58,0.02,37
,13764,"Parry, John",,,,,,,,0.74,0.06,1.00,0.89,31.78,0.02,65.00,,,,,,,,,,,,,,,0.39,0.06,1.00,0.97,44.97,-0.01,36.00,,,,,,,
